Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Center Freq (Hz)	Freq 5% (Hz)	Freq 95% (Hz)	BW 90% (Hz)
4014	Spectrogram 1	1	42012.097985749	42015.439693131	127.919	532.995	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	12.0980	304.688	140.625	492.188	351.562
4015	Spectrogram 1	1	42022.198484755	42026.319086339	149.239	682.234	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	22.1985	375.000	164.062	632.812	468.750
4016	Spectrogram 1	1	42028.015065649	42030.452250733	63.959	746.193	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	28.0151	281.250	70.312	656.250	585.938
4017	Spectrogram 1	1	42030.703506927	42032.035164756	149.239	767.513	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	30.7035	398.438	164.062	679.688	515.625
4018	Spectrogram 1	1	42032.437174667	42033.969837451	149.239	746.193	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	32.4372	421.875	164.062	656.250	492.188
4019	Spectrogram 1	1	42042.989934822	42045.866818245	127.919	639.594	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	42.9899	351.562	140.625	585.938	445.312
4020	Spectrogram 1	1	42036.180891960	42042.688427389	127.919	639.594	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	36.1809	328.125	140.625	585.938	445.312
4021	Spectrogram 1	1	42034.321596123	42036.494962203	149.239	767.513	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	34.3216	421.875	164.062	679.688	515.625
4022	Spectrogram 1	1	42045.565310812	42047.085410787	149.239	703.553	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	45.5653	398.438	164.062	656.250	492.188
4023	Spectrogram 1	1	42050.163299165	42052.324102435	106.599	660.914	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	50.1633	351.562	117.188	609.375	492.188
4024	Spectrogram 1	1	42056.482392448	42058.153246140	85.279	682.234	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	56.4824	304.688	93.750	632.812	539.062
4025	Spectrogram 1	1	42058.379376714	42059.886913879	85.279	788.833	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	58.3794	328.125	93.750	703.125	609.375
4026	Spectrogram 1	1	42057.751236229	42058.266311427	746.193	1790.863	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	57.7512	1171.875	773.438	1734.375	960.938
4027	Spectrogram 1	1	42049.962294210	42050.452243788	639.594	1748.224	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	49.9623	1054.688	679.688	1664.062	984.375
4028	Spectrogram 1	1	42047.462295078	42048.077872754	660.914	1641.625	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	47.4623	1054.688	703.125	1593.750	890.625
4029	Spectrogram 1	1	42044.271341412	42044.836667849	575.635	1641.625	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	44.2713	984.375	609.375	1570.312	960.938
4030	Spectrogram 1	1	42042.738678628	42043.253753826	490.355	1705.584	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	42.7387	890.625	492.188	1593.750	1101.562
4031	Spectrogram 1	1	42024.484916121	42025.100493797	532.995	1641.625	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	24.4849	937.500	562.500	1570.312	1007.812
4032	Spectrogram 1	1	42021.193459978	42022.173359135	532.995	1598.985	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	21.1935	937.500	562.500	1523.438	960.938
4033	Spectrogram 1	1	42028.404512750	42028.869336710	596.954	1598.985	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	28.4045	984.375	632.812	1546.875	914.062
4034	Spectrogram 1	1	42031.331647412	42032.525114335	490.355	1577.665	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	31.3316	890.625	492.188	1500.000	1007.812
4035	Spectrogram 1	1	42040.603000977	42041.482397657	810.152	1556.346	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	40.6030	1148.438	843.750	1523.438	679.688
4036	Spectrogram 1	1	42047.123099216	42048.241189280	106.599	724.873	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	47.1231	328.125	117.188	632.812	515.625
4037	Spectrogram 1	1	42048.479882664	42049.698475206	106.599	703.553	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	48.4799	328.125	117.188	632.812	515.625
4038	Spectrogram 1	1	42006.570349477	42007.173364343	106.599	767.513	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	6.5704	375.000	117.188	679.688	562.500
4039	Spectrogram 1	1	42002.525124751	42003.165828046	85.279	1044.670	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	2.5251	421.875	93.750	914.062	820.312
4040	Spectrogram 1	1	42011.281403118	42012.148236988	426.396	1641.625	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	11.2814	750.000	445.312	1546.875	1101.562
4041	Spectrogram 1	1	42014.271351829	42014.748738598	554.315	1620.305	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	14.2714	960.938	585.938	1570.312	984.375
4042	Spectrogram 1	1	42016.105522046	42016.608034434	234.518	1577.665	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	16.1055	539.062	257.812	1429.688	1171.875
4043	Spectrogram 1	1	42018.341702174	42019.271350092	42.640	724.873	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	18.3417	257.812	46.875	632.812	585.938
4044	Spectrogram 1	1	42057.989929613	42058.329125475	1705.584	2259.899	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	57.9899	2015.625	1828.125	2179.688	351.562
4045	Spectrogram 1	1	42056.331638732	42056.733648643	1620.305	2174.620	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	56.3316	1992.188	1757.812	2132.812	375.000
4046	Spectrogram 1	1	42055.917066011	42056.218573444	1854.823	2409.138	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	55.9171	2062.500	1875.000	2296.875	421.875
4047	Spectrogram 1	1	42055.590432959	42055.904503202	1854.823	2345.178	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	55.5904	2062.500	1875.000	2273.438	398.438
4048	Spectrogram 1	1	42054.560282563	42055.050232142	1471.066	2068.021	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	54.5603	1898.438	1570.312	2062.500	492.188
4049	Spectrogram 1	1	42053.052745398	42053.429629689	1577.665	2046.701	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	53.0528	1875.000	1664.062	2039.062	375.000
4050	Spectrogram 1	1	42051.884404095	42052.173348718	1854.823	2366.498	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	51.8844	2062.500	1875.000	2250.000	375.000
4051	Spectrogram 1	1	42051.482394184	42051.796464427	1577.665	2110.660	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	51.4824	1921.875	1710.938	2109.375	398.438
4052	Spectrogram 1	1	42050.037671068	42050.351741311	1833.503	2366.498	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	50.0377	2039.062	1851.562	2250.000	398.438
4053	Spectrogram 1	1	42049.811540493	42050.150736355	1556.346	2110.660	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	49.8115	1945.312	1687.500	2109.375	421.875
4054	Spectrogram 1	1	42048.253752089	42048.592947952	1854.823	2302.539	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	48.2537	2062.500	1875.000	2226.562	351.562
4055	Spectrogram 1	1	42048.065309944	42048.404505806	1535.026	2110.660	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	48.0653	1945.312	1664.062	2109.375	445.312
4056	Spectrogram 1	1	42046.557772779	42046.884405831	1876.143	2281.219	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	46.5578	2062.500	1921.875	2203.125	281.250
4057	Spectrogram 1	1	42046.670838066	42046.972345499	1535.026	1940.102	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	46.6708	1851.562	1593.750	1921.875	328.125
4058	Spectrogram 1	1	42044.798979420	42045.238677759	1684.264	1940.102	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	44.7990	1851.562	1734.375	1921.875	187.500
4059	Spectrogram 1	1	42044.560286035	42044.861793468	1961.422	2281.219	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	44.5603	2062.500	1992.188	2226.562	234.375
4060	Spectrogram 1	1	42044.334155460	42044.585411655	1705.584	2089.341	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	44.3341	1875.000	1781.250	2085.938	304.688
4061	Spectrogram 1	1	42043.216065396	42043.555261259	1577.665	2025.381	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	43.2161	1851.562	1664.062	2015.625	351.562
4062	Spectrogram 1	1	42042.738678628	42042.989934822	1876.143	2387.818	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	42.7387	2062.500	1921.875	2296.875	375.000
4063	Spectrogram 1	1	42041.771342280	42042.110538142	1684.264	2025.381	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	41.7713	1875.000	1757.812	2015.625	257.812
4064	Spectrogram 1	1	42041.017573697	42041.356769560	1854.823	2302.539	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	41.0176	2062.500	1875.000	2226.562	351.562
4065	Spectrogram 1	1	42040.100488589	42040.389433212	1620.305	2068.021	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	40.1005	1898.438	1757.812	2062.500	304.688
4066	Spectrogram 1	1	42021.268836836	42021.570344269	1513.706	2004.061	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	21.2688	1851.562	1593.750	1992.188	398.438
4067	Spectrogram 1	1	42020.829138496	42021.218585597	1748.224	2259.899	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	20.8291	2015.625	1828.125	2179.688	351.562
4068	Spectrogram 1	1	42022.663308714	42023.065318624	1598.985	2004.061	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	22.6633	1851.562	1687.500	1992.188	304.688
4069	Spectrogram 1	1	42022.587931855	42022.952253337	1812.183	2174.620	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	22.5879	1992.188	1828.125	2132.812	304.688
4070	Spectrogram 1	1	42023.128132673	42023.505016964	1876.143	2409.138	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	23.1281	2062.500	1921.875	2320.312	398.438
4071	Spectrogram 1	1	42024.208534308	42024.484916121	1641.625	2004.061	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	24.2085	1851.562	1734.375	1992.188	257.812
4072	Spectrogram 1	1	42024.208534308	42024.535167360	1854.823	2323.858	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	24.2085	2062.500	1875.000	2250.000	375.000
4073	Spectrogram 1	1	42025.728634283	42026.017578906	1620.305	2068.021	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	25.7286	1875.000	1757.812	2062.500	304.688
4074	Spectrogram 1	1	42026.231146671	42026.545216914	1833.503	2281.219	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	26.2311	2039.062	1851.562	2203.125	351.562
4075	Spectrogram 1	1	42026.984915253	42027.311548306	1790.863	2366.498	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	26.9849	2015.625	1828.125	2250.000	421.875
4076	Spectrogram 1	1	42027.374362354	42027.650744168	1577.665	1982.742	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	27.3744	1851.562	1664.062	1945.312	281.250
4077	Spectrogram 1	1	42028.856773900	42029.133155713	1620.305	2004.061	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	28.8568	1851.562	1710.938	1992.188	281.250
4078	Spectrogram 1	1	42030.351748255	42030.653255688	1620.305	2046.701	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	30.3517	1875.000	1734.375	2039.062	304.688
4079	Spectrogram 1	1	42030.050240822	42030.389436684	1897.462	2281.219	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	30.0502	2062.500	1921.875	2203.125	281.250
4080	Spectrogram 1	1	42031.783908562	42032.060290375	1705.584	2046.701	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	31.7839	1875.000	1804.688	2039.062	234.375
4081	Spectrogram 1	1	42033.216068869	42033.492450682	1598.985	1982.742	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	33.2161	1851.562	1687.500	1968.750	281.250
4082	Spectrogram 1	1	42033.479887873	42033.756269686	1897.462	2387.818	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	33.4799	2062.500	1921.875	2296.875	375.000
4083	Spectrogram 1	1	42015.276376605	42015.527632799	1598.985	2110.660	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	15.2764	1875.000	1710.938	2109.375	398.438
4084	Spectrogram 1	1	42013.793965060	42014.082909683	1662.945	2110.660	S1130_048K_LVR_10458035_20250527_083000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_083000.flac	13.7940	1945.312	1781.250	2109.375	328.125
