Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Center Freq (Hz)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	BW 50% (Hz)	BW 90% (Hz)	Center Time Rel.	Time 5% Rel.	Time 25% Rel.	Time 75% Rel.	Time 95% Rel.	Dur 50% (s)	Dur 90% (s)	colour	source	type	site
629	Spectrogram 1	1	12421.682787476	12421.942644016	43.956	1523.81	S1130_048K_LVR_10458035_20250519_194500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_194500.flac	23.6828	304.688	46.875	93.75	843.75	1359.375	750	1312.5	0.3636	0	0.1818	0.7273	1	0.128	0.2347	green	NA	NA	LVR
632	Spectrogram 1	1	12424.129023185	12424.263431741	14.652	1216.117	S1130_048K_LVR_10458035_20250519_194500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_194500.flac	26.129	210.938	23.438	70.312	679.688	1101.562	609.375	1078.125	0.4	0	0.2	0.6	1	0.0427	0.1067	green	NA	NA	LVR
633	Spectrogram 1	1	12423.949811778	12424.084220334	43.956	1216.117	S1130_048K_LVR_10458035_20250519_194500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_194500.flac	25.9498	234.375	46.875	93.75	703.125	1101.562	609.375	1054.688	0.4	0	0.2	0.6	1	0.0427	0.1067	green	NA	NA	LVR
634	Spectrogram 1	1	12423.779560941	12423.940851208	29.304	1142.857	S1130_048K_LVR_10458035_20250519_194500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_194500.flac	25.7796	210.938	46.875	93.75	679.688	1054.688	585.938	1007.812	0.4286	0	0.2857	0.7143	1	0.064	0.1493	green	NA	NA	LVR
636	Spectrogram 1	1	12423.761639801	12424.290313452	29.304	1260.073	S1130_048K_LVR_10458035_20250519_194500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_194500.flac	25.7616	257.812	46.875	93.75	703.125	1125	609.375	1078.125	0.4167	0	0.125	0.7083	0.9583	0.2987	0.4907	green	NA	NA	LVR
642	Spectrogram 1	1	12435.302854431	12435.589592683	0	1597.07	S1130_048K_LVR_10458035_20250519_194500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_194500.flac	37.3029	210.938	0	70.312	773.438	1406.25	703.125	1406.25	0.3077	0	0.1538	0.6923	1	0.1493	0.2773	green	NA	NA	LVR
643	Spectrogram 1	1	12435.491026409	12435.589592683	29.304	1421.245	S1130_048K_LVR_10458035_20250519_194500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_194500.flac	37.491	257.812	46.875	93.75	773.438	1242.188	679.688	1195.312	0.5	0	0.25	0.75	1	0.0427	0.0853	green	NA	NA	LVR
644	Spectrogram 1	1	12435.392460135	12435.491026409	0	1465.201	S1130_048K_LVR_10458035_20250519_194500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_194500.flac	37.3925	210.938	0	70.312	726.562	1265.625	656.25	1265.625	0.6667	0	0.3333	1	1	0.0427	0.064	green	NA	NA	LVR
645	Spectrogram 1	1	12435.28493329	12435.401420705	58.608	1406.593	S1130_048K_LVR_10458035_20250519_194500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_194500.flac	37.2849	304.688	70.312	117.188	796.875	1265.625	679.688	1195.312	0.4	0	0.2	0.6	1	0.0427	0.1067	green	NA	NA	LVR
647	Spectrogram 1	1	12445.921130314	12446.100341721	29.304	703.297	S1130_048K_LVR_10458035_20250519_194500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_194500.flac	47.9211	140.625	46.875	70.312	281.25	679.688	210.938	632.812	0.4286	0	0.2857	0.7143	1	0.064	0.1493	green	NA	NA	LVR
648	Spectrogram 1	1	12442.292099316	12442.39066559	29.304	1494.505	S1130_048K_LVR_10458035_20250519_194500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_194500.flac	44.2921	257.812	46.875	93.75	820.312	1335.938	726.562	1289.062	0.5	0	0.25	0.75	1	0.0427	0.0853	green	NA	NA	LVR
649	Spectrogram 1	1	12442.38170502	12442.489231864	29.304	703.297	S1130_048K_LVR_10458035_20250519_194500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_194500.flac	44.3817	140.625	46.875	70.312	281.25	679.688	210.938	632.812	0.5	0	0.25	0.75	1	0.0427	0.0853	green	NA	NA	LVR
651	Spectrogram 1	1	12456.207865094	12456.378115931	29.304	1465.201	S1130_048K_LVR_10458035_20250519_194500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_194500.flac	58.2079	234.375	46.875	93.75	773.438	1289.062	679.688	1242.188	0.4286	0	0.2857	0.7143	1	0.064	0.1493	green	NA	NA	LVR
652	Spectrogram 1	1	13003.609317049	13003.770607315	29.304	2036.63	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	5.6093	281.25	46.875	93.75	890.625	1781.25	796.875	1734.375	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	LVR
653	Spectrogram 1	1	12998.564515933	12998.672042777	29.304	1860.806	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	0.5645	281.25	46.875	117.188	867.188	1734.375	750	1687.5	0.5	0	0.25	0.75	1	0.0427	0.0853	green	NA	NA	LVR
654	Spectrogram 1	1	12998.672042777	12998.770609051	29.304	1919.414	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	0.672	281.25	46.875	117.188	890.625	1734.375	773.438	1687.5	0.5	0	0.25	0.75	1	0.0427	0.0853	green	NA	NA	LVR
655	Spectrogram 1	1	12998.528673652	12998.779569622	0	1948.718	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	0.5287	164.062	0	46.875	679.688	1710.938	632.812	1710.938	0.5	0	0.2	0.8	1	0.128	0.2133	green	NA	NA	LVR
658	Spectrogram 1	1	13006.109316181	13006.261645877	0	1992.674	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	8.1093	140.625	0	46.875	656.25	1734.375	609.375	1734.375	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	LVR
659	Spectrogram 1	1	13006.422936143	13006.59318698	14.652	1948.718	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	8.4229	187.5	23.438	46.875	773.438	1734.375	726.562	1710.938	0.4286	0	0.1429	0.7143	1	0.0853	0.1493	green	NA	NA	LVR
660	Spectrogram 1	1	13007.81182455	13007.946233106	29.304	1494.505	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	9.8118	210.938	46.875	93.75	656.25	1242.188	562.5	1195.312	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	LVR
661	Spectrogram 1	1	13007.946233106	13008.017917669	0	1714.286	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	9.9462	117.188	0	23.438	468.75	1453.125	445.312	1453.125	0.5	0	0	1	1	0.0427	0.0427	green	NA	NA	LVR
662	Spectrogram 1	1	13008.008957098	13008.116483943	0	1743.59	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	10.009	140.625	0	46.875	609.375	1500	562.5	1500	0.5	0	0.25	0.75	1	0.0427	0.0853	green	NA	NA	LVR
663	Spectrogram 1	1	13008.286734779	13008.367379913	0	644.689	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	10.2867	70.312	0	23.438	187.5	539.062	164.062	539.062	0.3333	0	0	0.6667	1	0.0427	0.064	green	NA	NA	LVR
664	Spectrogram 1	1	13007.946233106	13008.125444513	0	1802.198	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	9.9462	140.625	0	46.875	609.375	1593.75	562.5	1593.75	0.4286	0	0.1429	0.7143	1	0.0853	0.1493	green	NA	NA	LVR
665	Spectrogram 1	1	13009.505372349	13009.630820334	805.861	1655.678	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	11.5054	1148.438	843.75	937.5	1359.375	1617.188	421.875	773.438	0.6	0	0.4	0.8	1	0.0427	0.1067	green	NA	NA	LVR
666	Spectrogram 1	1	13054.272381895	13054.415751021	29.304	1377.289	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	56.2724	187.5	46.875	93.75	632.812	1148.438	539.062	1101.562	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	LVR
667	Spectrogram 1	1	13053.564496836	13053.734747673	0	937.729	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	55.5645	93.75	0	23.438	304.688	796.875	281.25	796.875	0.4286	0	0.1429	0.7143	1	0.0853	0.1493	green	NA	NA	LVR
670	Spectrogram 1	1	13056.817183878	13057.130803841	0	3780.22	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	58.8172	375	0	93.75	1640.625	3281.25	1546.875	3281.25	0.4286	0	0.2143	0.7143	0.9286	0.1493	0.2773	green	NA	NA	LVR
671	Spectrogram 1	1	13050.060913823	13051.342275385	0	805.861	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	52.0609	93.75	46.875	70.312	140.625	421.875	70.312	375	0.5254	0.4746	0.4915	0.5424	0.5424	0.064	0.0853	green	NA	NA	LVR
673	Spectrogram 1	1	13049.801057282	13049.935465838	219.78	1201.465	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	51.8011	632.812	257.812	445.312	867.188	1148.438	421.875	890.625	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	LVR
674	Spectrogram 1	1	13049.281344201	13049.406792186	29.304	1347.985	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	51.2814	187.5	46.875	93.75	632.812	1148.438	539.062	1101.562	0.5	0	0.25	1	1	0.064	0.0853	green	NA	NA	LVR
675	Spectrogram 1	1	13048.779552261	13049.308225912	0	498.168	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	50.7796	93.75	0	46.875	210.938	445.312	164.062	445.312	0.4167	0	0.1667	0.7083	0.9583	0.2773	0.4907	green	NA	NA	LVR
676	Spectrogram 1	1	13046.288513699	13046.476685677	0	791.209	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	48.2885	93.75	0	23.438	234.375	632.812	210.938	632.812	0.5	0	0.25	0.75	1	0.0853	0.1707	green	NA	NA	LVR
677	Spectrogram 1	1	13045.57166807	13045.741918907	0	1406.593	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	47.5717	117.188	0	23.438	445.312	1125	421.875	1125	0.4286	0	0.1429	0.7143	1	0.0853	0.1493	green	NA	NA	LVR
678	Spectrogram 1	1	13045.240126966	13045.383496092	29.304	1333.333	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	47.2401	187.5	46.875	70.312	609.375	1148.438	539.062	1101.562	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	LVR
679	Spectrogram 1	1	13042.650522131	13042.793891257	29.304	1890.11	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	44.6505	304.688	46.875	117.188	890.625	1734.375	773.438	1687.5	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	LVR
682	Spectrogram 1	1	13041.234752013	13041.40500285	29.304	1377.289	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	43.2347	187.5	46.875	93.75	609.375	1148.438	515.625	1101.562	0.5714	0	0.1429	0.7143	1	0.0853	0.1493	green	NA	NA	LVR
684	Spectrogram 1	1	13041.512529694	13041.637977679	0	615.385	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	43.5125	70.312	0	23.438	164.062	492.188	140.625	492.188	0.4	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	LVR
685	Spectrogram 1	1	13041.028658895	13041.243712583	14.652	380.952	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	43.0287	93.75	23.438	46.875	164.062	328.125	117.188	304.688	0.5556	0	0.2222	0.7778	1	0.1067	0.192	green	NA	NA	LVR
686	Spectrogram 1	1	13042.327941598	13042.480271294	14.652	468.864	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	44.3279	70.312	23.438	46.875	164.062	421.875	117.188	398.438	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	LVR
687	Spectrogram 1	1	13041.019698324	13041.65589882	0	1450.549	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	43.0197	93.75	46.875	70.312	140.625	632.812	70.312	585.938	1	0.5517	1	1	1	0	0.2773	green	NA	NA	LVR
688	Spectrogram 1	1	13043.37632833	13043.537618597	0	3736.264	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	45.3763	234.375	0	46.875	1500	3234.375	1453.125	3234.375	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	LVR
689	Spectrogram 1	1	13043.537618597	13043.734751145	14.652	3750.916	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	45.5376	421.875	23.438	93.75	1687.5	3281.25	1593.75	3257.812	0.4444	0	0.2222	0.7778	1	0.1067	0.192	green	NA	NA	LVR
690	Spectrogram 1	1	13043.35840719	13043.743711715	14.652	3809.524	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	45.3584	2554.688	46.875	304.688	2742.188	3257.812	2437.5	3210.938	0.8824	0.0588	0.4118	0.9412	0.9412	0.192	0.32	green	NA	NA	LVR
691	Spectrogram 1	1	13044.09317396	13044.254464226	29.304	1567.766	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	46.0932	210.938	46.875	93.75	656.25	1265.625	562.5	1218.75	0.5714	0	0.1429	0.7143	1	0.0853	0.1493	green	NA	NA	LVR
692	Spectrogram 1	1	13044.657689893	13044.890664722	14.652	3677.656	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	46.6577	398.438	23.438	93.75	1640.625	3210.938	1546.875	3187.5	0.5	0	0.2	0.8	1	0.128	0.2133	green	NA	NA	LVR
693	Spectrogram 1	1	13025.284936763	13025.401424177	58.608	1509.158	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	27.2849	281.25	70.312	140.625	750	1265.625	609.375	1195.312	0.5	0	0.25	0.75	1	0.0427	0.0853	green	NA	NA	LVR
694	Spectrogram 1	1	13025.374542466	13025.508951022	29.304	1406.593	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	27.3745	210.938	46.875	93.75	656.25	1171.875	562.5	1125	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	LVR
695	Spectrogram 1	1	13025.284936763	13025.517911592	29.304	1553.114	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	27.2849	210.938	46.875	93.75	656.25	1265.625	562.5	1218.75	0.5	0	0.3	0.8	1	0.1067	0.2133	green	NA	NA	LVR
696	Spectrogram 1	1	13026.288520644	13026.431889769	29.304	1538.462	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	28.2885	210.938	46.875	93.75	679.688	1242.188	585.938	1195.312	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	LVR
697	Spectrogram 1	1	13028.869164909	13028.949810042	14.652	1626.374	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	30.8692	164.062	23.438	70.312	632.812	1312.5	562.5	1289.062	0.3333	0	0	0.6667	1	0.0427	0.064	green	NA	NA	LVR
698	Spectrogram 1	1	13028.949810042	13029.039415746	14.652	1611.722	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	30.9498	164.062	23.438	46.875	632.812	1265.625	585.938	1242.188	0.3333	0	0	0.6667	1	0.0427	0.064	green	NA	NA	LVR
699	Spectrogram 1	1	13028.842283198	13029.066297457	29.304	1655.678	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	30.8423	210.938	46.875	93.75	679.688	1382.812	585.938	1335.938	0.5	0	0.2	0.8	1	0.128	0.2133	green	NA	NA	LVR
700	Spectrogram 1	1	13028.295688405	13028.465939242	14.652	3868.132	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	30.2957	445.312	23.438	70.312	1757.812	3398.438	1687.5	3375	0.4286	0	0.1429	0.7143	1	0.0853	0.1493	green	NA	NA	LVR
702	Spectrogram 1	1	13031.557336018	13031.718626285	58.608	1289.377	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	33.5573	281.25	70.312	117.188	679.688	1148.438	562.5	1078.125	0.5	0	0.1667	0.6667	1	0.064	0.128	green	NA	NA	LVR
704	Spectrogram 1	1	13033.152317543	13033.259844388	29.304	1479.853	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	35.1523	210.938	46.875	93.75	679.688	1242.188	585.938	1195.312	0.5	0	0.25	1	1	0.064	0.0853	green	NA	NA	LVR
705	Spectrogram 1	1	13033.241923247	13033.367371232	0	1479.853	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	35.2419	117.188	0	23.438	468.75	1171.875	445.312	1171.875	0.4	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	LVR
706	Spectrogram 1	1	13033.125435832	13033.385292373	0	1553.114	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	35.1254	140.625	0	46.875	515.625	1218.75	468.75	1218.75	0.4545	0	0.1818	0.7273	0.9091	0.128	0.2133	green	NA	NA	LVR
707	Spectrogram 1	1	13010.939063608	13011.055551022	29.304	1406.593	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	12.9391	210.938	46.875	93.75	656.25	1171.875	562.5	1125	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	LVR
708	Spectrogram 1	1	13010.768812771	13010.894260756	0	1714.286	S1130_048K_LVR_10458035_20250519_200000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_200000.flac	12.7688	140.625	0	23.438	539.062	1429.688	515.625	1429.688	0.4	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	LVR
