Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)
648	Spectrogram 1	1	667427.738216024	667427.971190854	29.300	776.600	S1130_048K_MGV_10457639_20250519_170000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_170000.flac	35.9140
649	Spectrogram 1	1	667428.087678269	667428.347534809	0.000	761.900	S1130_048K_MGV_10457639_20250519_170000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_170000.flac	36.2634
650	Spectrogram 1	1	667428.365455950	667428.517785646	29.300	732.600	S1130_048K_MGV_10457639_20250519_170000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_170000.flac	36.5412
651	Spectrogram 1	1	667428.526746217	667428.759721046	0.000	791.200	S1130_048K_MGV_10457639_20250519_170000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_170000.flac	36.7025
652	Spectrogram 1	1	667428.795563327	667429.019577587	0.000	732.600	S1130_048K_MGV_10457639_20250519_170000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_170000.flac	36.9713
653	Spectrogram 1	1	667429.019577587	667429.324236979	0.000	761.900	S1130_048K_MGV_10457639_20250519_170000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_170000.flac	37.1953
654	Spectrogram 1	1	667429.297355268	667429.655778083	0.000	835.200	S1130_048K_MGV_10457639_20250519_170000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_170000.flac	37.4731
655	Spectrogram 1	1	667426.429972751	667429.628896372	29.300	805.900	S1130_048K_MGV_10457639_20250519_170000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_170000.flac	34.6057
656	Spectrogram 1	1	667429.673699223	667429.897713482	0.000	483.500	S1130_048K_MGV_10457639_20250519_170000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_170000.flac	37.8495
657	Spectrogram 1	1	667447.343943984	667447.576918813	29.300	498.200	S1130_048K_MGV_10457639_20250519_170000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_170000.flac	55.5197
658	Spectrogram 1	1	667447.550037102	667447.747169650	468.900	1216.100	S1130_048K_MGV_10457639_20250519_170000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_170000.flac	55.7258
659	Spectrogram 1	1	667447.102008584	667447.263298851	0.000	747.300	S1130_048K_MGV_10457639_20250519_170000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_170000.flac	55.2777
660	Spectrogram 1	1	667446.860073184	667446.994481740	29.300	410.300	S1130_048K_MGV_10457639_20250519_170000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_170000.flac	55.0358
661	Spectrogram 1	1	667446.689822347	667446.860073184	0.000	395.600	S1130_048K_MGV_10457639_20250519_170000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_170000.flac	54.8656
662	Spectrogram 1	1	667443.643228423	667443.840360971	0.000	351.600	S1130_048K_MGV_10457639_20250519_170000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_170000.flac	51.8190
663	Spectrogram 1	1	667443.222081616	667443.419214164	0.000	366.300	S1130_048K_MGV_10457639_20250519_170000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_170000.flac	51.3978
664	Spectrogram 1	1	668035.229252850	668035.480148820	0.000	586.100	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	43.4050
665	Spectrogram 1	1	668034.790184902	668034.978356880	0.000	879.100	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	42.9659
666	Spectrogram 1	1	668034.243590110	668034.530328361	0.000	351.600	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	42.4193
667	Spectrogram 1	1	668033.956851858	668034.180866117	0.000	395.600	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	42.1326
668	Spectrogram 1	1	668033.813482732	668033.974772999	0.000	527.500	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	41.9892
669	Spectrogram 1	1	668033.607389614	668033.831403873	0.000	3340.700	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	41.7831
670	Spectrogram 1	1	668033.401296495	668033.616350184	0.000	3355.300	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	41.5770
671	Spectrogram 1	1	668032.962228547	668033.311690792	0.000	468.900	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	41.1380
672	Spectrogram 1	1	668032.173698355	668032.370830903	0.000	366.300	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	40.3495
673	Spectrogram 1	1	668035.704163079	668035.910256198	0.000	395.600	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	43.8799
674	Spectrogram 1	1	668036.089467605	668036.349324146	0.000	337.000	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	44.2652
675	Spectrogram 1	1	668037.827818256	668038.222083352	0.000	644.700	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	46.0036
676	Spectrogram 1	1	668037.585882856	668037.774054834	14.700	615.400	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	45.7616
677	Spectrogram 1	1	668038.714914722	668038.912047270	0.000	1084.200	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	46.8907
678	Spectrogram 1	1	668038.562585026	668038.705954152	14.700	366.300	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	46.7383
679	Spectrogram 1	1	668039.566168907	668039.790183166	0.000	644.700	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	47.7419
680	Spectrogram 1	1	668039.270470085	668039.458642062	29.300	556.800	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	47.4462
681	Spectrogram 1	1	668040.740003625	668041.017781306	0.000	732.600	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	48.9158
682	Spectrogram 1	1	668041.403085832	668041.600218380	0.000	2520.100	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	49.5788
683	Spectrogram 1	1	668041.806311498	668042.012404616	0.000	2549.500	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	49.9821
684	Spectrogram 1	1	668041.232834995	668041.421006972	0.000	791.200	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	49.4086
685	Spectrogram 1	1	668040.999860165	668041.241795565	0.000	571.400	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	49.1756
686	Spectrogram 1	1	668041.600218380	668041.788390357	0.000	454.200	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	49.7760
687	Spectrogram 1	1	668042.541078268	668042.684447394	29.300	747.300	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	50.7168
688	Spectrogram 1	1	668045.919213296	668046.232833259	0.000	600.700	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	54.0950
689	Spectrogram 1	1	668045.668317326	668045.847528733	0.000	893.800	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	53.8441
690	Spectrogram 1	1	668046.349320673	668046.573334932	0.000	630.000	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	54.5251
691	Spectrogram 1	1	668046.958639458	668047.290180562	14.700	498.200	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	55.1344
692	Spectrogram 1	1	668047.729248510	668047.899499347	44.000	791.200	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	55.9050
693	Spectrogram 1	1	668049.377993457	668049.610968286	0.000	1186.800	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	57.5538
694	Spectrogram 1	1	668048.302725013	668048.446094139	0.000	483.500	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	56.4785
695	Spectrogram 1	1	668048.481936420	668048.661147828	0.000	439.600	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	56.6577
696	Spectrogram 1	1	668047.944302198	668048.293764443	0.000	454.200	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	56.1201
697	Spectrogram 1	1	668048.652187257	668048.912043798	0.000	498.200	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	56.8279
698	Spectrogram 1	1	668048.903083227	668049.377993457	0.000	556.800	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	57.0788
699	Spectrogram 1	1	668050.193405360	668050.417419619	0.000	776.600	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	58.3691
700	Spectrogram 1	1	668049.996272812	668050.175484219	0.000	395.600	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	58.1720
701	Spectrogram 1	1	668050.453261901	668050.560788745	0.000	439.600	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	58.6290
702	Spectrogram 1	1	668050.578709886	668050.802724145	0.000	791.200	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	58.7545
703	Spectrogram 1	1	668051.492688063	668051.618136048	0.000	600.700	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	59.6684
704	Spectrogram 1	1	668051.349318937	668051.510609204	0.000	527.500	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	59.5251
705	Spectrogram 1	1	668050.990896123	668051.331397797	0.000	498.200	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	59.1666
706	Spectrogram 1	1	668051.600214907	668051.671899470	161.200	586.100	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	59.7760
707	Spectrogram 1	1	668051.662938900	668051.779426315	131.900	571.400	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	59.8387
708	Spectrogram 1	1	668051.582293767	668051.779426315	117.200	571.400	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	59.7580
709	Spectrogram 1	1	668015.605603750	668015.856499720	0.000	542.100	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	23.7814
710	Spectrogram 1	1	668014.942521543	668015.112772380	29.300	395.600	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	23.1183
711	Spectrogram 1	1	668014.440729602	668014.584098728	14.700	307.700	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	22.6165
712	Spectrogram 1	1	668014.207754773	668014.404887321	0.000	586.100	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	22.3835
713	Spectrogram 1	1	668013.858292528	668014.064385647	0.000	366.300	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	22.0340
714	Spectrogram 1	1	668013.535711995	668013.670120551	58.600	395.600	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	21.7115
715	Spectrogram 1	1	668012.774063514	668012.953274922	0.000	542.100	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	20.9498
716	Spectrogram 1	1	668012.218508152	668012.397719559	14.700	674.000	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	20.3942
717	Spectrogram 1	1	668012.084099596	668012.209547581	0.000	381.000	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	20.2599
718	Spectrogram 1	1	668021.277644791	668021.573343613	0.000	410.300	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	29.4534
719	Spectrogram 1	1	668021.895924146	668022.155780687	0.000	439.600	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	30.0717
720	Spectrogram 1	1	668022.343952665	668022.496282361	0.000	219.800	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	30.5197
721	Spectrogram 1	1	668022.585888064	668022.800941753	0.000	1025.600	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	30.7616
722	Spectrogram 1	1	668023.078719434	668023.311694264	0.000	776.600	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	31.2545
723	Spectrogram 1	1	668023.383378827	668023.517787382	58.600	615.400	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	31.5591
724	Spectrogram 1	1	668024.360080997	668024.593055826	0.000	732.600	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	32.5358
725	Spectrogram 1	1	668025.892338529	668026.143234499	14.700	600.700	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	34.0681
726	Spectrogram 1	1	668026.734632144	668026.824237847	395.600	820.500	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	34.9104
727	Spectrogram 1	1	668026.913843551	668027.102015528	0.000	835.200	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	35.0896
